PU_Gap_Code,PU_Code,Gap_Code,HUC8_Basin_Name,CREP_Area,CRP_Area,NRCS_Area,CSP_Area,FDA_Area,IDNR_Area,NP_Area,All_Conservation_Area,Total_Area,Shape_Length,Shape_Area,CRP_Percent,CREP_Percent,NRCS_Percent,CSP_Percent,FDA_Percent,INDR_Percent,NP_Percent,Total_Conservation_Percent,size_class,C_Order,Link,DS_Order,DS_Link,US_L3NAME,NA_L2NAME,EPA_REGION
kasky5588,kasky,5588,Lower,0,0,0,0,0,0,0,0,115525.1493,1810.62894,115642.2063,0,0,0,0,0,0,0,0,1,2,2,3,4,Interior River Valleys and Hills,SOUTHEASTERN USA PLAINS,4
kasky5589,kasky,5589,Lower,0,0,0,0,0,0,0,0,1337212.041,7483.204114,1338401.897,0,0,0,0,0,0,0,0,1,2,2,3,5,Interior River Valleys and Hills,SOUTHEASTERN USA PLAINS,4
kasky5590,kasky,5590,Lower,0,0,0,0,0,0,0,0,525796.2633,5190.471818,526332.5521,0,0,0,0,0,0,0,0,1,1,1,2,2,Interior River Valleys and Hills,SOUTHEASTERN USA PLAINS,4
kasky5591,kasky,5591,Lower,0,134001.4917,0,0,0,0,0,134001.4917,3516684.771,14063.2375,3520747.178,0.038104493,0,0,0,0,0,0,0.038104493,1,1,1,2,3,Interior River Valleys and Hills,SOUTHEASTERN USA PLAINS,4
kasky5592,kasky,5592,Lower,0,0,0,0,0,104707.9408,0,104707.9408,1132525.215,7181.719525,1133621.523,0,0,0,0,0,0.092455284,0,0.092455284,1,1,1,7,2614,Interior River Valleys and Hills,SOUTHEASTERN USA PLAINS,4
kasky5593,kasky,5593,Lower,0,0,0,0,0,0,0,0,1566463.068,8328.531454,1568168.175,0,0,0,0,0,0,0,0,1,1,1,2,2,Interior River Valleys and Hills,SOUTHEASTERN USA PLAINS,4
kasky5594,kasky,5594,Lower,0,0,0,0,0,0,0,0,140996.2611,2353.405003,141125.8416,0,0,0,0,0,0,0,0,1,2,2,3,7,Interior River Valleys and Hills,SOUTHEASTERN USA PLAINS,4
kasky5595,kasky,5595,Lower,0,277334.5487,0,0,306579.6638,0,0,583914.2124,2561620.059,11466.15458,2563937.557,0.108265294,0,0,0,0.119681942,0,0,0.227947236,1,3,5,3,7,Interior River Valleys and Hills,SOUTHEASTERN USA PLAINS,4
kasky5596,kasky,5596,Lower,0,192694.3802,0,0,3183.791593,0,0,195878.1718,1224393.7,6276.841979,1225753.691,0.157379428,0,0,0,0.002600301,0,0,0.159979729,1,3,4,4,13,Interior River Valleys and Hills,SOUTHEASTERN USA PLAINS,4
kasky5597,kasky,5597,Lower,0,0,0,0,0,0,0,0,1154362.484,7604.542115,1155608.447,0,0,0,0,0,0,0,0,1,1,1,2,2,Interior River Valleys and Hills,SOUTHEASTERN USA PLAINS,4
kasky5598,kasky,5598,Lower,0,0,0,0,0,0,0,0,1082515.113,7483.896577,1083727.29,0,0,0,0,0,0,0,0,1,1,1,3,9,Interior River Valleys and Hills,SOUTHEASTERN USA PLAINS,4
kasky5599,kasky,5599,Lower,0,626409.8189,0,0,0,0,0,626409.8189,3037627.975,10187.83025,3040256.237,0.206216767,0,0,0,0,0,0,0.206216767,1,1,1,2,2,Interior River Valleys and Hills,SOUTHEASTERN USA PLAINS,4
kasky56,kasky,56,Upper,0,252549.1313,0,0,0,0,0,252549.1313,1764967.872,8760.180226,1770317.468,0.143089931,0,0,0,0,0,0,0.143089931,1,1,1,2,2,Central Corn Belt Plains,CENTRAL USA PLAINS,5
kasky5600,kasky,5600,Lower,0,0,0,0,0,6606.606376,0,6606.606376,362949.2503,4466.043249,363314.407,0,0,0,0,0,0.018202562,0,0.018202562,1,1,1,3,5,Interior River Valleys and Hills,SOUTHEASTERN USA PLAINS,4
kasky5601,kasky,5601,Lower,0,0,0,0,0,15308.67316,0,15308.67316,492122.501,5371.306072,492615.7186,0,0,0,0,0,0.031107444,0,0.031107444,1,1,1,3,6,Interior River Valleys and Hills,SOUTHEASTERN USA PLAINS,4
kasky5602,kasky,5602,Lower,0,0,0,0,0,967.6885514,0,967.6885514,582177.5857,5612.783826,582785.1713,0,0,0,0,0,0.001662188,0,0.001662188,1,1,1,2,2,Interior River Valleys and Hills,SOUTHEASTERN USA PLAINS,4
kasky5603,kasky,5603,Lower,0,1339814.72,0,0,0,1.950430672,0,1339816.67,1291726.681,6759.575448,1293098.794,1.037227719,0,0,0,0,1.51E-06,0,1.037229229,1,1,1,4,69,Interior River Valleys and Hills,SOUTHEASTERN USA PLAINS,4
kasky5604,kasky,5604,Lower,0,0,0,0,155007.9842,0,0,155007.9842,826887.3933,6518.457591,827831.341,0,0,0,0,0.187459605,0,0,0.187459605,1,1,1,2,2,Interior River Valleys and Hills,SOUTHEASTERN USA PLAINS,4
kasky5605,kasky,5605,Lower,0,0,0,0,0,0,0,0,576737.8574,4345.274556,577285.4869,0,0,0,0,0,0,0,0,1,1,1,2,2,Interior River Valleys and Hills,SOUTHEASTERN USA PLAINS,4
kasky5606,kasky,5606,Lower,0,0,0,0,0,0,0,0,832339.1817,5008.913625,833121.9743,0,0,0,0,0,0,0,0,1,1,1,2,2,Interior River Valleys and Hills,SOUTHEASTERN USA PLAINS,4
kasky5607,kasky,5607,Lower,0,396138.0617,0,0,0,0,0,396138.0617,394795.033,4224.42025,395142.2434,1.003401838,0,0,0,0,0,0,1.003401838,1,1,1,2,2,Interior River Valleys and Hills,SOUTHEASTERN USA PLAINS,4
kasky5608,kasky,5608,Lower,0,0,0,0,586332.2919,0,0,586332.2919,2307533.23,10187.75301,2310152.393,0,0,0,0,0.254094842,0,0,0.254094842,1,1,1,2,2,Interior River Valleys and Hills,SOUTHEASTERN USA PLAINS,4
kasky5609,kasky,5609,Lower,0,0,0,0,0,0,0,0,842348.9248,5793.604545,843210.4102,0,0,0,0,0,0,0,0,1,1,1,2,2,Interior River Valleys and Hills,SOUTHEASTERN USA PLAINS,4
kasky561,kasky,561,Upper,0,513813.5807,0,0,0,0,0,513813.5807,2557643.816,10750.88728,2563642.333,0.200893329,0,0,0,0,0,0,0.200893329,1,2,2,2,3,Central Corn Belt Plains,CENTRAL USA PLAINS,5
kasky5610,kasky,5610,Lower,0,350409.5522,0,0,0,28433.09318,0,378842.6454,1110683.695,7544.097217,1111783.413,0.315489958,0,0,0,0,0.025599631,0,0.341089589,1,1,1,2,2,Interior River Valleys and Hills,SOUTHEASTERN USA PLAINS,4
kasky5611,kasky,5611,Lower,0,22449.24469,0,0,0,9221.901375,0,31671.14606,2468816.791,12191.02163,2471360.741,0.009093119,0,0,0,0,0.003735353,0,0.012828472,1,1,1,4,73,Interior River Valleys and Hills,SOUTHEASTERN USA PLAINS,4
kasky5612,kasky,5612,Lower,0,0,0,0,0,0,0,0,953308.4222,6155.783507,954194.4746,0,0,0,0,0,0,0,0,1,1,1,3,14,Interior River Valleys and Hills,SOUTHEASTERN USA PLAINS,4
kasky5613,kasky,5613,Lower,0,0,0,0,0,0,0,0,1819.771463,181.0318675,1821.459247,0,0,0,0,0,0,0,0,2,3,13,3,14,Interior River Valleys and Hills,SOUTHEASTERN USA PLAINS,4
kasky5614,kasky,5614,Lower,0,628655.7434,0,0,0,1188.467966,0,629844.2114,1417271.141,7242.33709,1418760.493,0.44356773,0,0,0,0,8.39E-04,0,0.444406291,1,1,1,2,2,Interior River Valleys and Hills,SOUTHEASTERN USA PLAINS,4
kasky5615,kasky,5615,Lower,0,0,0,0,1640.949357,0,0,1640.949357,706815.8734,5129.566317,707465.424,0,0,0,0,0.002321608,0,0,0.002321608,1,3,7,3,12,Interior River Valleys and Hills,SOUTHEASTERN USA PLAINS,4
kasky5616,kasky,5616,Lower,0,0,0,0,0,0,0,0,1382685.194,8750.95522,1384081.587,0,0,0,0,0,0,0,0,1,1,1,2,2,Interior River Valleys and Hills,SOUTHEASTERN USA PLAINS,4
kasky5617,kasky,5617,Lower,0,0,0,0,0,0,0,0,171924.5095,2715.698689,172083.2742,0,0,0,0,0,0,0,0,2,3,12,3,13,Interior River Valleys and Hills,SOUTHEASTERN USA PLAINS,4
kasky5618,kasky,5618,Lower,0,0,0,0,0,0,0,0,1822.080732,181.1839781,1823.75893,0,0,0,0,0,0,0,0,1,2,5,3,12,Interior River Valleys and Hills,SOUTHEASTERN USA PLAINS,4
kasky5619,kasky,5619,Lower,0,0,0,0,0,0,0,0,565809.173,5431.660943,566385.9834,0,0,0,0,0,0,0,0,1,1,1,2,2,Interior River Valleys and Hills,SOUTHEASTERN USA PLAINS,4
kasky5620,kasky,5620,Lower,0,0,0,0,0,0,0,0,820571.6124,5707.60373,821292.4492,0,0,0,0,0,0,0,0,1,1,1,2,2,Interior River Valleys and Hills,SOUTHEASTERN USA PLAINS,4
kasky5621,kasky,5621,Lower,0,0,0,0,0,0,0,0,533059.4926,4586.430285,533536.3839,0,0,0,0,0,0,0,0,1,2,2,2,3,Interior River Valleys and Hills,SOUTHEASTERN USA PLAINS,4
kasky5622,kasky,5622,Lower,0,38228.95308,0,0,0,81220.29342,0,119449.2465,1405413.249,8086.860491,1406815.537,0.027201219,0,0,0,0,0.05779104,0,0.084992259,1,1,1,2,2,Interior River Valleys and Hills,SOUTHEASTERN USA PLAINS,4
kasky5623,kasky,5623,Lower,0,0,0,0,0,0,0,0,808296.6165,5340.811634,809009.9384,0,0,0,0,0,0,0,0,1,1,1,2,2,Interior River Valleys and Hills,SOUTHEASTERN USA PLAINS,4
kasky5624,kasky,5624,Lower,0,0,0,0,0,0,0,0,355670.5381,3620.758181,355995.7724,0,0,0,0,0,0,0,0,1,2,4,2,5,Interior River Valleys and Hills,SOUTHEASTERN USA PLAINS,4
kasky5625,kasky,5625,Lower,0,0,0,0,0,0,0,0,1005173.498,6698.328533,1006083.663,0,0,0,0,0,0,0,0,1,2,3,2,4,Interior River Valleys and Hills,SOUTHEASTERN USA PLAINS,4
kasky5626,kasky,5626,Lower,0,40182.37366,0,0,0,602436.839,0,642619.2126,2497949.419,10018.38829,2500388.516,0.016086144,0,0,0,0,0.241172553,0,0.257258697,2,7,2614,7,2615,Interior River Valleys and Hills,SOUTHEASTERN USA PLAINS,4
kasky5627,kasky,5627,Lower,0,0,0,0,38098.3086,0,0,38098.3086,2362371.236,10863.72336,2364966.7,0,0,0,0,0.016127147,0,0,0.016127147,1,2,2,3,4,Interior River Valleys and Hills,SOUTHEASTERN USA PLAINS,4
kasky5628,kasky,5628,Lower,0,0,0,0,0,95217.05256,0,95217.05256,210128.6228,2957.184055,210332.0648,0,0,0,0,0,0.453136994,0,0.453136994,2,7,2615,7,2616,Interior River Valleys and Hills,SOUTHEASTERN USA PLAINS,4
kasky5629,kasky,5629,Lower,0,0,0,0,0,54757.3782,0,54757.3782,838697.9095,6517.783559,839502.7022,0,0,0,0,0,0.065288559,0,0.065288559,1,1,1,7,2616,Interior River Valleys and Hills,SOUTHEASTERN USA PLAINS,4
kasky563,kasky,563,Upper,0,37891.35859,0,0,0,0,0,37891.35859,732460.0751,4952.642555,734176.0614,0.051731637,0,0,0,0,0,0,0.051731637,1,1,1,2,3,Central Corn Belt Plains,CENTRAL USA PLAINS,5
kasky5630,kasky,5630,Lower,0,0,0,0,0,12990.16145,0,12990.16145,656766.0973,4767.70968,657385.5575,0,0,0,0,0,0.019778977,0,0.019778977,1,1,1,3,15,Interior River Valleys and Hills,SOUTHEASTERN USA PLAINS,4
kasky5631,kasky,5631,Lower,0,0,0,0,0,195911.7959,0,195911.7959,1973043.701,8810.842978,1974880.984,0,0,0,0,0,0.0992942,0,0.0992942,2,3,14,3,15,Interior River Valleys and Hills,SOUTHEASTERN USA PLAINS,4
kasky5632,kasky,5632,Lower,0,0,0,0,0,57945.42228,0,57945.42228,96427.92872,2353.601054,96520.8027,0,0,0,0,0,0.600919496,0,0.600919496,2,7,2616,7,2617,Interior River Valleys and Hills,SOUTHEASTERN USA PLAINS,4
kasky5633,kasky,5633,Lower,0,228729.3885,0,0,37348.48733,0,0,266077.8758,2366930.664,9475.412842,2369474.331,0.096635441,0,0,0,0.015779291,0,0,0.112414732,1,1,1,2,3,Interior River Valleys and Hills,SOUTHEASTERN USA PLAINS,4
kasky5634,kasky,5634,Lower,0,136575.5604,0,0,106994.8415,0,0,243570.4019,2610709.338,11105.50923,2613630.534,0.052313583,0,0,0,0.040983054,0,0,0.093296637,1,2,2,3,4,Interior River Valleys and Hills,SOUTHEASTERN USA PLAINS,4
kasky5635,kasky,5635,Lower,0,0,0,0,0,12762.2728,0,12762.2728,19097.11189,905.1716975,19115.49217,0,0,0,0,0,0.668282873,0,0.668282873,2,7,2617,7,2619,Interior River Valleys and Hills,SOUTHEASTERN USA PLAINS,4
kasky5636,kasky,5636,Lower,0,0,0,0,0,175942.927,0,175942.927,1224390.04,7181.714549,1225557.207,0,0,0,0,0,0.143698431,0,0.143698431,1,2,2,7,2619,Interior River Valleys and Hills,SOUTHEASTERN USA PLAINS,4
kasky5637,kasky,5637,Lower,0,0,0,0,0,113049.1431,0,113049.1431,121891.6887,2232.879881,122008.9365,0,0,0,0,0,0.927455713,0,0.927455713,2,7,2619,7,2621,Interior River Valleys and Hills,SOUTHEASTERN USA PLAINS,4
kasky5638,kasky,5638,Lower,0,0,0,0,0,0,0,0,1935059.807,7890.977797,1936791.469,0,0,0,0,0,0,0,0,1,1,1,2,3,Interior River Valleys and Hills,SOUTHEASTERN USA PLAINS,4
kasky5639,kasky,5639,Lower,0,0,0,0,91043.08571,0,0,91043.08571,1036084.819,5914.338807,1037183.022,0,0,0,0,0.087872232,0,0,0.087872232,1,1,1,2,4,Interior River Valleys and Hills,SOUTHEASTERN USA PLAINS,4
kasky5640,kasky,5640,Lower,0,0,0,0,90003.20238,0,0,90003.20238,650398.9462,5190.250646,651094.4183,0,0,0,0,0.138381532,0,0,0.138381532,1,2,3,2,4,Interior River Valleys and Hills,SOUTHEASTERN USA PLAINS,4
kasky5641,kasky,5641,Lower,0,0,0,0,102817.8829,0,0,102817.8829,301094.0792,3017.579789,301417.4535,0,0,0,0,0.341480919,0,0,0.341480919,1,2,2,2,3,Interior River Valleys and Hills,SOUTHEASTERN USA PLAINS,4
kasky5642,kasky,5642,Lower,0,0,0,0,0,64726.79693,0,64726.79693,96418.33977,1870.889822,96511.2759,0,0,0,0,0,0.671312087,0,0.671312087,1,2,2,7,2621,Interior River Valleys and Hills,SOUTHEASTERN USA PLAINS,4
kasky5643,kasky,5643,Lower,0,0,0,0,0,0,0,0,482119.5094,5431.289429,482561.4582,0,0,0,0,0,0,0,0,1,1,1,2,5,Interior River Valleys and Hills,SOUTHEASTERN USA PLAINS,4
kasky5644,kasky,5644,Lower,0,0,0,0,0,0,0,0,408434.8735,4284.77682,408806.9192,0,0,0,0,0,0,0,0,1,1,1,2,4,Interior River Valleys and Hills,SOUTHEASTERN USA PLAINS,4
kasky5645,kasky,5645,Lower,0,0,0,0,0,26859.37417,0,26859.37417,1356290.529,8328.587092,1357630.539,0,0,0,0,0,0.019803555,0,0.019803555,1,1,1,7,2615,Interior River Valleys and Hills,SOUTHEASTERN USA PLAINS,4
kasky5646,kasky,5646,Lower,0,0,0,0,0,0,0,0,661315.0046,6638.274655,661924.0365,0,0,0,0,0,0,0,0,1,1,1,3,13,Interior River Valleys and Hills,SOUTHEASTERN USA PLAINS,4
kasky5647,kasky,5647,Lower,0,407.3893229,0,0,0,0,0,407.3893229,1330108.953,7438.608544,1331614.383,3.06E-04,0,0,0,0,0,0,3.06E-04,1,1,1,2,2,Interior River Valleys and Hills,SOUTHEASTERN USA PLAINS,4
kasky5648,kasky,5648,Lower,0,0,0,0,0,0,0,0,792315.5726,5975.236424,793190.4552,0,0,0,0,0,0,0,0,1,1,1,2,2,Interior River Valleys and Hills,SOUTHEASTERN USA PLAINS,4
kasky5649,kasky,5649,Lower,0,138362.4864,0,0,69465.67829,0,0,207828.1647,561261.7877,6035.276963,561858.1199,0.246520411,0,0,0,0.123766983,0,0,0.370287394,1,2,4,2,5,Interior River Valleys and Hills,SOUTHEASTERN USA PLAINS,4
kasky565,kasky,565,Upper,0,41387.2522,0,0,0,0,0,41387.2522,8017107.59,23013.94415,8037198.883,0.005162367,0,0,0,0,0,0,0.005162367,1,1,1,2,2,Central Corn Belt Plains,CENTRAL USA PLAINS,5
kasky5651,kasky,5651,Lower,0,0,0,0,0,0,0,0,3636.044221,301.6971239,3640.152306,0,0,0,0,0,0,0,0,1,1,1,1,90001,Interior River Valleys and Hills,SOUTHEASTERN USA PLAINS,4
kasky5652,kasky,5652,Lower,0,0,0,0,0,0,0,0,1288059.529,7604.681177,1289414.876,0,0,0,0,0,0,0,0,1,2,5,2,6,Interior River Valleys and Hills,SOUTHEASTERN USA PLAINS,4
kasky5653,kasky,5653,Lower,0,0,0,0,0,0,0,0,1936646.53,7845.794212,1938665.918,0,0,0,0,0,0,0,0,1,1,1,2,6,Interior River Valleys and Hills,SOUTHEASTERN USA PLAINS,4
kasky5654,kasky,5654,Lower,0,70901.49972,0,0,0,307536.3126,0,378437.8124,837789.8684,7000.679854,838593.3451,0.084629216,0,0,0,0,0.367080487,0,0.451709703,2,7,2621,7,2636,Interior River Valleys and Hills,SOUTHEASTERN USA PLAINS,4
kasky5655,kasky,5655,Lower,0,0,0,0,0,475443.412,0,475443.412,1710147.564,7060.867313,1711760.393,0,0,0,0,0,0.278013092,0,0.278013092,2,3,15,7,2636,Interior River Valleys and Hills,SOUTHEASTERN USA PLAINS,4
kasky5657,kasky,5657,Lower,0,0,0,0,0,62609.2046,0,62609.2046,1925723.398,9233.422364,1927615.896,0,0,0,0,0,0.032512044,0,0.032512044,1,1,1,7,2617,Interior River Valleys and Hills,SOUTHEASTERN USA PLAINS,4
kasky5658,kasky,5658,Lower,0,192653.8697,0,0,0,7971.690809,0,200625.5605,590367.8587,5431.354134,590944.083,0.32632852,0,0,0,0,0.013502921,0,0.339831442,1,1,1,2,2,Interior River Valleys and Hills,SOUTHEASTERN USA PLAINS,4
kasky566,kasky,566,Upper,0,935608.9186,0,0,0,0,0,935608.9186,9560416.457,22544.77374,9590561.088,0.097862779,0,0,0,0,0,0,0.097862779,1,1,1,2,2,Central Corn Belt Plains,CENTRAL USA PLAINS,5
kasky5660,kasky,5660,Lower,0,0,0,0,0,0,0,0,2727.309794,241.3728234,2730.393959,0,0,0,0,0,0,0,0,1,1,1,1,90001,Interior River Valleys and Hills,SOUTHEASTERN USA PLAINS,4
kasky5662,kasky,5662,Lower,0,204079.4385,0,0,0,0,0,204079.4385,1021542.383,6035.288258,1022685.957,0.199775792,0,0,0,0,0,0,0.199775792,1,1,1,2,2,Interior River Valleys and Hills,SOUTHEASTERN USA PLAINS,4
kasky5663,kasky,5663,Lower,0,0,0,0,0,0,0,0,475757.5567,4345.287907,476269.7578,0,0,0,0,0,0,0,0,1,1,1,2,2,Interior River Valleys and Hills,SOUTHEASTERN USA PLAINS,4
kasky5664,kasky,5664,Lower,0,0,0,0,0,0,0,0,825967.324,6095.726218,826861.0998,0,0,0,0,0,0,0,0,1,1,1,2,2,Interior River Valleys and Hills,SOUTHEASTERN USA PLAINS,4
kasky5665,kasky,5665,Lower,0,0,0,0,0,0,0,0,1997576.726,9052.7462,1999761.266,0,0,0,0,0,0,0,0,1,1,1,2,2,Interior River Valleys and Hills,SOUTHEASTERN USA PLAINS,4
kasky5666,kasky,5666,Lower,0,330139.463,0,0,0,5738.399824,0,335877.8628,1274426.889,6638.481746,1275662.281,0.259049355,0,0,0,0,0.00450273,0,0.263552084,1,1,1,2,2,Interior River Valleys and Hills,SOUTHEASTERN USA PLAINS,4
kasky5667,kasky,5667,Lower,0,2567973.368,0,0,0,0,0,2567973.368,2149484.492,8569.826212,2151715.243,1.19469267,0,0,0,0,0,0,1.19469267,1,2,6,2,7,Interior River Valleys and Hills,SOUTHEASTERN USA PLAINS,4
kasky5668,kasky,5668,Lower,0,755242.0468,0,0,0,0,0,755242.0468,3317519.595,10923.66866,3320905.314,0.227652626,0,0,0,0,0,0,0.227652626,1,1,1,2,7,Interior River Valleys and Hills,SOUTHEASTERN USA PLAINS,4
kasky5669,kasky,5669,Lower,0,312488.7036,0,0,0,0,0,312488.7036,1707425.359,8811.453148,1709145.678,0.18301749,0,0,0,0,0,0,0.18301749,1,1,1,2,8,Interior River Valleys and Hills,SOUTHEASTERN USA PLAINS,4
kasky5670,kasky,5670,Lower,0,31057.44887,0,0,0,0,0,31057.44887,24566.52913,844.8731395,24591.69392,1.264218022,0,0,0,0,0,0,1.264218022,1,2,7,2,8,Interior River Valleys and Hills,SOUTHEASTERN USA PLAINS,4
kasky5671,kasky,5671,Lower,0,110524.7247,0,0,0,534044.3831,0,644569.1077,1130697.159,6216.115766,1131774.848,0.097749184,0,0,0,0,0.472314252,0,0.570063436,2,7,2636,7,2637,Interior River Valleys and Hills,SOUTHEASTERN USA PLAINS,4
kasky5672,kasky,5672,Lower,0,0,0,0,0,181046.4108,0,181046.4108,1819299.574,8448.967162,1820995.379,0,0,0,0,0,0.099514348,0,0.099514348,1,1,1,7,2637,Interior River Valleys and Hills,SOUTHEASTERN USA PLAINS,4
kasky5673,kasky,5673,Lower,0,217520.1308,0,0,14170.18061,0,0,231690.3114,1289897.607,6880.613641,1291269.595,0.168633642,0,0,0,0.010985508,0,0,0.17961915,1,1,1,2,5,Interior River Valleys and Hills,SOUTHEASTERN USA PLAINS,4
kasky5674,kasky,5674,Lower,0,0,0,0,0,143435.6895,0,143435.6895,196481.1443,2595.067838,196667.6183,0,0,0,0,0,0.73002267,0,0.73002267,2,7,2637,7,2638,Interior River Valleys and Hills,SOUTHEASTERN USA PLAINS,4
kasky5675,kasky,5675,Lower,0,0,0,0,0,0,0,0,1309866.034,6457.672761,1311327.62,0,0,0,0,0,0,0,0,1,1,1,2,2,Interior River Valleys and Hills,SOUTHEASTERN USA PLAINS,4
kasky5676,kasky,5676,Lower,0,0,0,0,0,0,0,0,406618.0724,4888.898664,407075.2373,0,0,0,0,0,0,0,0,1,1,1,2,2,Interior River Valleys and Hills,SOUTHEASTERN USA PLAINS,4
kasky5677,kasky,5677,Lower,0,0,0,0,0,39354.87536,0,39354.87536,792296.3852,5129.681551,793053.6166,0,0,0,0,0,0.049671911,0,0.049671911,1,1,1,7,2638,Interior River Valleys and Hills,SOUTHEASTERN USA PLAINS,4
kasky5678,kasky,5678,Lower,0,0,0,0,0,56850.33543,0,56850.33543,566731.9577,3982.975721,567259.6565,0,0,0,0,0,0.100312563,0,0.100312563,1,1,1,2,3,Interior River Valleys and Hills,SOUTHEASTERN USA PLAINS,4
kasky5679,kasky,5679,Lower,0,0,0,0,0,10105.46857,0,10105.46857,4853188.176,12084.13401,4857592.415,0,0,0,0,0,0.002082233,0,0.002082233,1,1,1,2,2,Interior River Valleys and Hills,SOUTHEASTERN USA PLAINS,4
kasky568,kasky,568,Upper,0,205169.6645,0,0,0,0,0,205169.6645,1626920.349,7914.303673,1631437.818,0.126109225,0,0,0,0,0,0,0.126109225,1,1,1,1,90001,Central Corn Belt Plains,CENTRAL USA PLAINS,5
kasky5680,kasky,5680,Lower,0,0,0,0,0,96916.65382,0,96916.65382,195570.7788,2534.647278,195752.4672,0,0,0,0,0,0.495557948,0,0.495557948,1,2,2,2,3,Interior River Valleys and Hills,SOUTHEASTERN USA PLAINS,4
kasky5681,kasky,5681,Lower,0,0,0,0,0,498217.2612,0,498217.2612,803191.4869,5129.724121,803946.9953,0,0,0,0,0,0.620296989,0,0.620296989,2,7,2638,7,2641,Interior River Valleys and Hills,SOUTHEASTERN USA PLAINS,4
kasky5682,kasky,5682,Lower,0,0,0,0,0,78893.80868,0,78893.80868,211037.1414,2534.728137,211234.2181,0,0,0,0,0,0.373838501,0,0.373838501,1,2,3,7,2641,Interior River Valleys and Hills,SOUTHEASTERN USA PLAINS,4
kasky5683,kasky,5683,Lower,0,0,0,0,0,171692.9359,0,171692.9359,423894.5006,3801.878579,424294.608,0,0,0,0,0,0.40503695,0,0.40503695,2,7,2641,7,2642,Interior River Valleys and Hills,SOUTHEASTERN USA PLAINS,4
kasky5684,kasky,5684,Lower,0,234967.9313,0,0,0,0,0,234967.9313,2493314.92,9113.007579,2495912.196,0.094239171,0,0,0,0,0,0,0.094239171,1,1,1,2,9,Interior River Valleys and Hills,SOUTHEASTERN USA PLAINS,4
kasky5685,kasky,5685,Lower,0,68985.26419,0,0,0,0,0,68985.26419,1863859.408,8569.576788,1865758.307,0.037012054,0,0,0,0,0,0,0.037012054,1,2,8,2,9,Interior River Valleys and Hills,SOUTHEASTERN USA PLAINS,4
kasky5687,kasky,5687,Lower,0,0,0,0,0,2747.572824,0,2747.572824,2263087.819,8406.003114,2265150.256,0,0,0,0,0,0.001214081,0,0.001214081,1,1,1,2,2,Interior River Valleys and Hills,SOUTHEASTERN USA PLAINS,4
kasky5688,kasky,5688,Lower,0,0,0,0,0,35166.70762,0,35166.70762,865976.7614,5250.235766,866781.4226,0,0,0,0,0,0.040609297,0,0.040609297,1,1,1,7,2642,Interior River Valleys and Hills,SOUTHEASTERN USA PLAINS,4
kasky5689,kasky,5689,Lower,0,0,0,0,0,0,0,0,961505.8938,7001.021514,962575.085,0,0,0,0,0,0,0,0,1,2,2,3,5,Interior River Valleys and Hills,SOUTHEASTERN USA PLAINS,4
kasky5690,kasky,5690,Lower,0,0,0,0,0,0,0,0,11827.06283,1026.103838,11840.18609,0,0,0,0,0,0,0,0,1,2,3,3,5,Interior River Valleys and Hills,SOUTHEASTERN USA PLAINS,4
kasky5691,kasky,5691,Lower,0,0,0,0,0,0,0,0,717676.9878,5552.584678,718480.3027,0,0,0,0,0,0,0,0,1,1,1,2,3,Interior River Valleys and Hills,SOUTHEASTERN USA PLAINS,4
kasky5692,kasky,5692,Lower,0,0,0,0,0,0,0,0,831420.3945,5974.707484,832270.1419,0,0,0,0,0,0,0,0,1,2,9,3,29,Interior River Valleys and Hills,SOUTHEASTERN USA PLAINS,4
kasky5693,kasky,5693,Lower,0,0,0,0,0,0,0,0,840489.8263,5793.532497,841417.824,0,0,0,0,0,0,0,0,1,3,5,3,11,Interior River Valleys and Hills,SOUTHEASTERN USA PLAINS,4
kasky5694,kasky,5694,Lower,0,502813.5219,0,0,0,0,0,502813.5219,2792719.311,9258.79565,2795883.979,0.180044418,0,0,0,0,0,0,0.180044418,1,1,1,2,2,Interior River Valleys and Hills,SOUTHEASTERN USA PLAINS,4
kasky5695,kasky,5695,Lower,0,303957.2609,0,0,0,3666.482985,0,307623.7439,3482069.866,11225.01416,3485550.7,0.08729212,0,0,0,0,0.001052961,0,0.088345081,1,1,1,4,37,Interior River Valleys and Hills,SOUTHEASTERN USA PLAINS,4
kasky5696,kasky,5696,Lower,0,0,0,0,0,0,0,0,775009.3587,7121.582453,775876.3327,0,0,0,0,0,0,0,0,1,2,2,2,3,Interior River Valleys and Hills,SOUTHEASTERN USA PLAINS,4
kasky5697,kasky,5697,Lower,0,20067.89636,0,0,0,0,0,20067.89636,3198277.861,10742.55876,3201769.527,0.006274594,0,0,0,0,0,0,0.006274594,1,1,1,3,12,Interior River Valleys and Hills,SOUTHEASTERN USA PLAINS,4
kasky5698,kasky,5698,Lower,0,0,0,0,0,18536.86153,0,18536.86153,20009.98242,784.6930002,20030.04821,0,0,0,0,0,0.926380701,0,0.926380701,2,4,37,4,38,Interior River Valleys and Hills,SOUTHEASTERN USA PLAINS,4
kasky5699,kasky,5699,Lower,0,0,0,0,0,14933.02177,0,14933.02177,2174972.182,9595.849973,2177124.248,0,0,0,0,0,0.006865845,0,0.006865845,1,1,1,4,38,Interior River Valleys and Hills,SOUTHEASTERN USA PLAINS,4
